person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
0.120968,0,0.5,0.008703,0.08,RENT,0.463768,DEBTCONSOLIDATION,0.383402,0.348485,0.142857,0.573913,0,0
0.016129,0,0.75,0.009054,0,RENT,0.362319,VENTURE,0.313443,0.272727,0.071429,0.236957,1,0
0.129032,0,0.75,0.006357,0.096,RENT,0.217391,DEBTCONSOLIDATION,0.827846,0.227273,0.464286,0.623913,0,1
0.137097,0,0.25,0.036474,0.112,MORTGAGE,0.710145,VENTURE,0.599451,0.136364,0.321429,0.56087,0,0
0.064516,1,0,0.010868,0.064,RENT,0.15942,MEDICAL,0.210562,0.106061,0.285714,0.456522,1,0
0.032258,0,0.25,0.006064,0.032,RENT,0.512522,PERSONAL,0.737311,0.530303,0.071429,0.541304,0,1
0.056452,1,0,0.004006,0.048,RENT,0.043478,EDUCATION,0.416324,0.075758,0.214286,0.6,0,0
0.056452,0,0.5,0.00655,0.016,RENT,0.275362,EDUCATION,0.383402,0.272727,0.25,0.595652,0,0
0.024194,1,0,0.007732,0,RENT,0.340145,MEDICAL,0.771605,0.287879,0.071429,0.3,0,1
0.177419,1,0,0.002837,0.176,RENT,0.275362,EDUCATION,0.38203,0.530303,0.535714,0.565217,0,1
0.064516,0,0.5,0.014898,0.032,MORTGAGE,0.507246,DEBTCONSOLIDATION,0.168724,0.242424,0.285714,0.628261,0,0
0.024194,0,0.25,0.004958,0.008,RENT,0.217391,EDUCATION,0.075446,0.272727,0.035714,0.386957,1,0
0.032258,0,0.5,0.00655,0.016,RENT,0.333333,EDUCATION,0.387517,0.333333,0.035714,0.415217,1,0
0.08871,1,0,0.008019,0.032,RENT,0.144928,DEBTCONSOLIDATION,0.535665,0.121212,0.25,0.506522,1,0
0.024194,0,0.5,0.00403,0.008,RENT,0.284058,PERSONAL,0.241427,0.424242,0,0.563043,0,1
0.129032,1,0,0.001526,0.144,RENT,0.130435,PERSONAL,0.354595,0.393939,0.321429,0.628261,0,1
0.016129,0,0.5,0.005711,0,RENT,0.02029,VENTURE,0.680384,0.030303,0.107143,0.591304,1,0
0.024194,0,0.5,0.005021,0,OWN,0.144928,VENTURE,0,0.181818,0.035714,0.297826,1,0
0.024194,0,0.75,0.014569,0.04,RENT,0.275362,EDUCATION,0.60631,0.136364,0,0.491304,1,0
0.048387,0,0.5,0.017472,0.048,RENT,0.362319,EDUCATION,0.170096,0.151515,0.035714,0.445652,1,0
0.274194,1,0.25,0.01899,0.24,MORTGAGE,0.496377,PERSONAL,0.141975,0.181818,0.642857,0.55,1,0
0.064516,0,0.5,0.005562,0.016,RENT,0.217391,MEDICAL,0.650892,0.257576,0.178571,0.526087,0,1
0.145161,1,0.25,0.010196,0.136,RENT,0.362319,HOMEIMPROVEMENT,0.383402,0.242424,0.535714,0.443478,1,0
0.104839,0,0.5,0.003995,0.112,RENT,0.253623,VENTURE,0.313443,0.378788,0.285714,0.404348,0,1
0.040323,0,0,0.005931,0.008,RENT,0.101449,PERSONAL,0.646091,0.121212,0.071429,0.38913,0,1
0.072581,1,0.5,0.009657,0.064,MORTGAGE,0.42029,MEDICAL,0.675583,0.287879,0.214286,0.615217,0,1
0.016129,0,0,0.008184,0.016,OWN,0.101449,EDUCATION,0.26749,0.090909,0.071429,0.354348,1,0
0.056452,0,0.75,0.028211,0.04,MORTGAGE,0.060145,VENTURE,0.207819,0.015152,0.107143,0.443478,0,0
0.072581,1,0.25,0.008686,0.056,RENT,0.188406,VENTURE,0.392318,0.151515,0.285714,0.547826,1,0
0.016129,1,0,0.011911,0,RENT,0.101449,PERSONAL,0.431413,0.060606,0.035714,0.447826,1,0
0.056452,0,0.5,0.026513,0.048,MORTGAGE,1,MEDICAL,0.48011,0.272727,0.285714,0.695652,1,0
0.016129,1,0,0.012064,0.016,MORTGAGE,0.42029,DEBTCONSOLIDATION,0.168724,0.242424,0.035714,0.543478,0,0
0.032258,1,0.25,0.012353,0,RENT,0.275362,EDUCATION,0.480796,0.151515,0.035714,0.447826,1,0
0.217742,1,0,0.226305,0.192,MORTGAGE,0.176812,VENTURE,0.159122,0,0.535714,0.436957,1,0
0.104839,0,0.75,0.001362,0.064,RENT,0.124638,EDUCATION,0.091907,0.409091,0.214286,0.632609,0,1
0.056452,1,0.75,0.011368,0.04,RENT,0.333333,VENTURE,0.463649,0.19697,0.142857,0.673913,1,0
0.129032,1,0.5,0.008417,0.096,MORTGAGE,0.565217,EDUCATION,0.558985,0.439394,0.357143,0.295652,0,0
0.048387,0,0.75,0.004911,0.024,RENT,0.217391,DEBTCONSOLIDATION,0.678326,0.272727,0,0.530435,0,1
0.024194,0,0,0.007396,0,RENT,0.42029,PERSONAL,0.168724,0.378788,0.071429,0.373913,1,0
0.145161,0,0.5,0.007372,0.112,RENT,0.101449,MEDICAL,0.502058,0.106061,0.214286,0.634783,1,0
0.024194,0,0.5,0.01577,0.016,MORTGAGE,0.710145,VENTURE,0.803841,0.318182,0,0.4,1,0
0.016129,1,0,0.009703,0,RENT,0.275362,DEBTCONSOLIDATION,0.498628,0.19697,0.071429,0.547826,0,1
0.056452,0,0.75,0.009891,0.048,MORTGAGE,0.565217,HOMEIMPROVEMENT,0.656379,0.378788,0.071429,0.626087,0,0
0.120968,1,0.75,0.005712,0.08,MORTGAGE,0.42029,MEDICAL,0.617284,0.469697,0.142857,0.48913,0,1
0.040323,0,0,0.01236,0,MORTGAGE,0.710145,EDUCATION,0.33882,0.393939,0.035714,0.343478,1,0
0.008065,1,0.5,0.005409,0,MORTGAGE,0.173913,PERSONAL,0.143347,0.212121,0.035714,0.528261,1,0
0.080645,0,0.25,0.015097,0.032,MORTGAGE,0.26713,HOMEIMPROVEMENT,0.028121,0.121212,0.107143,0.421739,0,0
0.032258,1,0,0.001178,0.016,MORTGAGE,0.115942,DEBTCONSOLIDATION,0.439643,0.409091,0.071429,0.55,0,1
0.016129,1,0,0.009066,0,RENT,0.176812,PERSONAL,0.38203,0.136364,0,0.317391,1,0
0.185484,0,0.25,0.013375,0.168,MORTGAGE,0.173913,HOMEIMPROVEMENT,0.159122,0.090909,0.392857,0.593478,1,0
0.120968,0,0.25,0.013623,0.064,RENT,0.797101,MEDICAL,0.90535,0.393939,0.285714,0.436957,0,1
0.064516,1,0.5,0.007383,0.032,MORTGAGE,0.217391,PERSONAL,0.039095,0.19697,0.142857,0.443478,1,0
0.056452,0,0.25,0.01292,0.04,MORTGAGE,0.333333,MEDICAL,0.671468,0.181818,0.142857,0.576087,0,1
0.129032,1,0,0.00736,0.08,MORTGAGE,0.228986,HOMEIMPROVEMENT,0.561728,0.212121,0.357143,0.628261,0,0
0.145161,0,0.25,0.008227,0.136,RENT,0.391304,HOMEIMPROVEMENT,0.415638,0.318182,0.5,0.643478,1,0
0.024194,0,0.25,0.010071,0,MORTGAGE,0.391304,MEDICAL,0.383402,0.257576,0.035714,0.526087,0,1
0.032258,0,0.5,0.002376,0.024,OWN,0.446377,MEDICAL,0.308642,0.954545,0.071429,0.463043,1,0
0.056452,1,0.75,0.009866,0.072,OWN,0.333333,HOMEIMPROVEMENT,0.457476,0.227273,0.178571,0.602174,1,0
0.032258,1,0.5,0.009088,0.008,RENT,0.333333,EDUCATION,0.347737,0.242424,0.071429,0.7,1,0
0.008065,0,0.5,0.00502,0,RENT,0.507246,PERSONAL,0.305898,0.621212,0.035714,0.573913,0,1
0.032258,1,0.5,0.004554,0,RENT,0.086348,HOMEIMPROVEMENT,0.246228,0.136364,0.035714,0.663043,0,1
0.032258,0,0.5,0.006525,0.008,OWN,0.304348,VENTURE,0.141975,0.30303,0,0.497826,1,0
0.048387,0,0.5,0.029693,0.032,RENT,0.217391,PERSONAL,0.699588,0.060606,0.071429,0.336957,0,1
0.080645,1,0.75,0.00453,0.08,RENT,0.217391,DEBTCONSOLIDATION,0.628944,0.30303,0.214286,0.367391,0,1
0.145161,1,0.5,0.003444,0.112,OWN,0.123188,HOMEIMPROVEMENT,0.501372,0.212121,0.428571,0.758696,1,0
0.201613,0,0,0.008179,0.16,RENT,0.101449,PERSONAL,0.041838,0.090909,0.357143,0.61087,1,0
0.040323,1,0,0.009002,0.024,MORTGAGE,0.275362,DEBTCONSOLIDATION,0.371742,0.212121,0.071429,0.465217,0,0
0.193548,1,1,0.007697,0.152,RENT,0.275362,MEDICAL,0.596022,0.242424,0.357143,0.465217,0,1
0.016129,0,0.5,0.002074,0,RENT,0.072464,DEBTCONSOLIDATION,0.354595,0.19697,0.035714,0.606522,0,1
0.056452,0,0.75,0.013187,0.008,MORTGAGE,0.144928,HOMEIMPROVEMENT,0.407407,0.075758,0.25,0.693478,0,0
0.129032,0,0.25,0.00304,0.088,MORTGAGE,0.165217,EDUCATION,0.360768,0.318182,0.5,0.306522,1,0
0.024194,0,0.5,0.014073,0.016,MORTGAGE,0.15942,PERSONAL,0.443759,0.075758,0.071429,0.647826,1,0
0.104839,1,0.75,0.008686,0.088,RENT,0.101449,HOMEIMPROVEMENT,0.383402,0.090909,0.178571,0.586957,0,1
0.040323,1,0,0.00274,0.032,RENT,0.101101,DEBTCONSOLIDATION,0.406036,0.212121,0.071429,0.347826,0,1
0.048387,0,0.5,0.005671,0.024,RENT,0.263768,VENTURE,0.606996,0.30303,0.071429,0.463043,1,0
0.032258,1,0.75,0.014043,0.048,MORTGAGE,0.333333,VENTURE,0.143347,0.166667,0.035714,0.671739,0,0
0.056452,1,0,0.01578,0.048,MORTGAGE,0.42029,EDUCATION,0.633059,0.181818,0.142857,0.365217,0,0
0.016129,1,0.25,0.011535,0.008,MORTGAGE,0.147826,PERSONAL,0.176955,0.090909,0,0.523913,0,0
0.048387,1,0.25,0.006021,0.024,RENT,0.298551,PERSONAL,0.587791,0.318182,0,0.295652,0,1
0.072581,0,0.5,0.008555,0.048,MORTGAGE,0.057971,MEDICAL,0.091907,0.060606,0.178571,0.706522,0,0
0.048387,0,0.75,0.009489,0.032,MORTGAGE,0.113043,MEDICAL,0.383402,0.090909,0.071429,0.558696,1,0
0.008065,0,0,0.001587,0.016,OWN,0.014493,VENTURE,0.128258,0.075758,0.071429,0.632609,1,0
0.040323,0,0.5,0.00702,0,RENT,0.202899,MEDICAL,0.524005,0.19697,0.035714,0.602174,1,0
0.056452,0,0,0.023029,0.008,MORTGAGE,0.304348,DEBTCONSOLIDATION,0.238683,0.090909,0.142857,0.636957,0,0
0.056452,0,0.5,0.006583,0.04,MORTGAGE,0.333333,HOMEIMPROVEMENT,0.241427,0.333333,0.142857,0.63913,0,0
0.08871,0,0.75,0.009487,0.048,RENT,0.078087,HOMEIMPROVEMENT,0.389575,0.060606,0.214286,0.593478,0,0
0.008065,1,0,0.007241,0,RENT,0.15942,EDUCATION,0.569273,0.151515,0.035714,0.517391,0,0
0.048387,1,0.25,0.006641,0,RENT,0.513391,DEBTCONSOLIDATION,0.519204,0.5,0.107143,0.43913,0,1
0.032258,0,0,0.007107,0.016,MORTGAGE,0.269565,DEBTCONSOLIDATION,0.705075,0.257576,0,0.336957,0,1
0.040323,1,0,0.008037,0.032,MORTGAGE,0.202899,MEDICAL,0.539781,0.166667,0.071429,0.517391,0,1
0.096774,1,0.25,0.009729,0.064,RENT,0.107246,EDUCATION,0.383402,0.075758,0.107143,0.513043,0,1
0.056452,1,0.5,0.007315,0.032,RENT,0.15942,PERSONAL,0.397805,0.151515,0.214286,0.686957,1,0
0.096774,0,0.75,0.003226,0.104,RENT,0.130145,VENTURE,0.158436,0.242424,0.142857,0.682609,1,0
0.064516,1,0.25,0.018517,0.024,MORTGAGE,0.710145,EDUCATION,0.731139,0.272727,0.178571,0.593478,0,1
0.024194,1,0.5,0.006031,0,RENT,0.072464,EDUCATION,0.858025,0.090909,0,0.232609,1,0
0.112903,1,0,0.013847,0.08,RENT,1,HOMEIMPROVEMENT,0.879973,0.5,0.214286,0.404348,0,1
0.145161,1,0,0.007412,0.136,MORTGAGE,0.275362,PERSONAL,0.383402,0.242424,0.464286,0.704348,0,0
0.072581,0,0,0.009026,0.024,MORTGAGE,0.565217,PERSONAL,0.107682,0.409091,0.178571,0.63913,0,0
0.024194,0,0,0.009494,0,RENT,0.130435,MEDICAL,0.646091,0.106061,0.071429,0.58913,0,1
0.040323,0,0,0.013728,0.008,RENT,0.565217,HOMEIMPROVEMENT,0.749657,0.287879,0.035714,0.565217,0,1
0.064516,1,0.25,0.009702,0.064,MORTGAGE,0.194203,VENTURE,0.128258,0.136364,0.214286,0.591304,0,0
0.241935,1,0.5,0.004036,0.224,RENT,0.130435,VENTURE,0.508916,0.212121,0.464286,0.680435,0,0
0.024194,1,0.25,0.006194,0,RENT,0.043478,MEDICAL,0,0.060606,0.035714,0.521739,1,0
0.080645,1,0.5,0.009309,0.064,RENT,0.15942,VENTURE,0.722908,0.121212,0.25,0.658696,1,0
0.120968,1,0.5,0.003187,0.096,RENT,0.130435,VENTURE,0.210562,0.242424,0.142857,0.68913,1,0
0.080645,0,0.5,0.000592,0.064,RENT,0.037681,PERSONAL,0.039095,0.227273,0.214286,0.476087,0,1
0.056452,1,0.75,0.0199,0.032,MORTGAGE,0.845362,MEDICAL,0.38203,0.30303,0.25,0.46087,1,0
0.048387,1,0,0.010544,0.024,RENT,0.107246,HOMEIMPROVEMENT,0.082305,0.075758,0.035714,0.51087,1,0
0.048387,0,0,0.002367,0.048,RENT,0.124638,MEDICAL,0.226337,0.287879,0.035714,0.571739,1,0
0.056452,1,0.25,0.006201,0.04,RENT,0.275362,EDUCATION,0.141975,0.287879,0.285714,0.215217,1,0
0.032258,1,0.75,0.011351,0.032,OWN,0.130435,EDUCATION,0.59465,0.090909,0.071429,0.593478,1,0
0.16129,1,0.5,0.004865,0.176,MORTGAGE,0.147826,VENTURE,0.358711,0.19697,0.392857,0.621739,1,0
0.040323,0,0.75,0.00953,0.04,RENT,0.101449,HOMEIMPROVEMENT,0.339506,0.075758,0.035714,0.591304,1,0
0.032258,0,0,0.000791,0,OWN,0.127884,HOMEIMPROVEMENT,0.309328,0.545455,0.035714,0.628261,0,1
0.064516,1,0.75,0.007379,0.04,MORTGAGE,0.072464,PERSONAL,0.383402,0.075758,0.285714,0.58913,1,0
0.040323,1,0.25,0.015058,0.032,RENT,0.492754,PERSONAL,0.431413,0.227273,0.035714,0.486957,1,0
0.096774,1,0,0.018846,0.088,RENT,0.057971,HOMEIMPROVEMENT,0.383402,0.030303,0.285714,0.55,1,0
0.185484,1,0.25,0.015281,0.192,MORTGAGE,0.681159,VENTURE,0.38203,0.30303,0.428571,0.730435,0,0
0.040323,0,0.5,0.014085,0.024,MORTGAGE,0.15942,PERSONAL,0.159122,0.075758,0.071429,0.61087,0,0
0.024194,1,0,0.001442,0,RENT,0.075594,HOMEIMPROVEMENT,0.684499,0.257576,0.035714,0.402174,0,1
0.048387,0,0.25,0.016017,0.04,MORTGAGE,0.362319,PERSONAL,0,0.166667,0.035714,0.545652,1,0
0.016129,0,0.75,0.003176,0,RENT,0.202899,PERSONAL,0.143347,0.363636,0.071429,0.647826,0,0
0.024194,1,0,0.00435,0,MORTGAGE,0.15942,MEDICAL,0.654321,0.227273,0,0.441304,0,1
0.016129,0,0.5,0.004479,0.008,RENT,0.275362,PERSONAL,0.48011,0.378788,0.035714,0.384783,0,1
0.032258,0,0,0.006005,0.008,OWN,0.333333,VENTURE,0.153635,0.348485,0.035714,0.430435,1,0
0.008065,0,0.5,0.004642,0,RENT,0.275362,EDUCATION,0.561728,0.363636,0.071429,0.617391,0,0
0.024194,1,0,0.010685,0.024,RENT,0.333333,EDUCATION,0.357339,0.212121,0.035714,0.491304,1,0
0.145161,1,0.25,0.007376,0.152,RENT,0.275362,PERSONAL,0.383402,0.242424,0.392857,0.421739,0,0
0.112903,1,0.5,0.017406,0.088,MORTGAGE,0.15942,EDUCATION,0.276406,0.075758,0.142857,0.602174,0,0
0.145161,0,1,0.014225,0.128,MORTGAGE,0.246377,EDUCATION,0.497942,0.121212,0.321429,0.643478,1,0
0.016129,1,0.25,0.005982,0,RENT,0.275362,EDUCATION,0.102881,0.30303,0,0.584783,0,0
0.016129,0,0.75,0.006713,0,MORTGAGE,0.101449,PERSONAL,0.339506,0.106061,0,0.617391,1,0
0.032258,0,0.5,0.003011,0,RENT,0.101449,VENTURE,0.437586,0.19697,0.035714,0.606522,0,0
0.096774,1,0.25,0.015732,0.064,MORTGAGE,0.188406,HOMEIMPROVEMENT,0.11797,0.090909,0.25,0.5,0,0
0.064516,1,0.25,0.007461,0.024,RENT,0.521739,VENTURE,0.727023,0.454545,0.142857,0.473913,0,1
0.024194,0,0.5,0.008232,0,OWN,0.289855,MEDICAL,0.530864,0.242424,0.071429,0.43913,1,0
0.169355,1,0,0.062659,0.144,MORTGAGE,1,PERSONAL,0.553498,0.121212,0.5,0.621739,1,0
0.048387,0,0.5,0.010526,0.016,RENT,0.165217,EDUCATION,0.168724,0.106061,0.035714,0.517391,0,0
0.056452,1,0.5,0.034573,0.064,MORTGAGE,1,DEBTCONSOLIDATION,0.778464,0.212121,0.107143,0.591304,0,1
0.032258,1,0.75,0.007657,0,RENT,0.072464,HOMEIMPROVEMENT,0.497942,0.075758,0.071429,0.4,0,0
0.193548,1,0.25,0.009204,0.168,RENT,0.283739,DEBTCONSOLIDATION,0.633745,0.212121,0.392857,0.454348,0,1
0.048387,1,0.5,0.007693,0.048,MORTGAGE,0.072464,MEDICAL,0.314815,0.075758,0.071429,0.523913,1,0
0.016129,0,0.25,0.008234,0,MORTGAGE,0.130435,PERSONAL,0.153635,0.106061,0,0.502174,1,0
0.008065,1,0.75,0.00117,0,RENT,0.253623,DEBTCONSOLIDATION,0.487654,0.848485,0.035714,0.68913,0,1
0.096774,0,0.75,0.007151,0.104,MORTGAGE,0.225362,DEBTCONSOLIDATION,0.383402,0.212121,0.142857,0.471739,1,0
0.08871,1,0.25,0.013352,0.056,RENT,0.043478,PERSONAL,0.039095,0.030303,0.107143,0.4,0,0
0.016129,1,0.25,0.005145,0.024,RENT,0.130435,PERSONAL,0.358711,0.166667,0.071429,0.35,1,0
0.056452,0,0,0.004985,0.04,MORTGAGE,0.124638,VENTURE,0.210562,0.166667,0.214286,0.604348,0,0
0.040323,0,0.75,0.008043,0.032,MORTGAGE,0.188406,VENTURE,0.906722,0.166667,0.035714,0.647826,0,0
0.08871,0,0,0.009396,0.08,MORTGAGE,0.202899,PERSONAL,0.38203,0.151515,0.107143,0.417391,0,0
0.016129,0,0.5,0.011081,0.008,OTHER,0.507246,VENTURE,0.487654,0.318182,0.035714,0.713043,1,0
0.048387,1,0.5,0.004587,0.04,RENT,0.130435,DEBTCONSOLIDATION,0.596022,0.181818,0.071429,0.586957,0,1
0.032258,1,0.5,0.006677,0.024,RENT,0.362319,PERSONAL,0.38203,0.348485,0.035714,0.506522,1,0
0.072581,1,0.75,0.015251,0.048,OWN,0.333333,VENTURE,0.439643,0.151515,0.107143,0.336957,0,0
0.032258,1,0.75,0.01288,0.016,RENT,0.333333,PERSONAL,0.535665,0.181818,0.035714,0.523913,0,0
0.112903,0,0.25,0.007075,0.064,MORTGAGE,0.275362,PERSONAL,0.11797,0.257576,0.285714,0.478261,0,0
0.024194,0,0.5,0.006513,0,RENT,0.202899,EDUCATION,0.682442,0.212121,0.071429,0.508696,0,0
0.024194,1,0,0.008559,0,RENT,0.333333,EDUCATION,0.383402,0.257576,0.071429,0.454348,1,0
0.056452,1,0.25,0.015994,0.016,RENT,0.347826,VENTURE,0.450617,0.151515,0.178571,0.465217,1,0
0.120968,1,0.75,0.005727,0.088,RENT,0.217391,DEBTCONSOLIDATION,0.109053,0.242424,0.142857,0.597826,0,0
0.016129,0,0.25,0.006568,0,RENT,0.15942,VENTURE,0.410837,0.166667,0.035714,0.356522,1,0
0.048387,0,0.75,0.008529,0.032,MORTGAGE,0.333333,EDUCATION,0.553498,0.257576,0,0.673913,1,0
0.024194,1,0,0.008747,0.008,RENT,0.275362,DEBTCONSOLIDATION,0.168724,0.212121,0,0.53913,1,0
0.08871,0,0.75,0.004555,0.064,RENT,0.014493,MEDICAL,0.630316,0.030303,0.321429,0.506522,1,0
0.080645,1,0.75,0.00606,0.04,OWN,0.101449,PERSONAL,0.67284,0.121212,0.25,0.452174,1,0
0.072581,0,0.25,0.011413,0.064,RENT,0.318841,HOMEIMPROVEMENT,0.431413,0.19697,0.285714,0.563043,1,0
0.048387,1,0.5,0.005722,0.04,RENT,0.037681,VENTURE,0.535665,0.060606,0.035714,0.626087,0,0
0.120968,1,0.25,0.007688,0.08,RENT,0.072464,MEDICAL,0.415638,0.075758,0.178571,0.423913,1,0
0.104839,0,0,0.005064,0.08,MORTGAGE,0.326145,EDUCATION,0.642661,0.393939,0.285714,0.426087,1,0
0.08871,1,0.25,0.009695,0.072,RENT,0.217391,PERSONAL,0.603567,0.151515,0.107143,0.306522,1,0
0.056452,0,0.25,0.010861,0.048,RENT,0.42029,EDUCATION,0.246228,0.257576,0.142857,0.46087,1,0
0.072581,1,0.5,0.01074,0.064,RENT,0.111594,EDUCATION,0.383402,0.075758,0.285714,0.508696,1,0
0.072581,1,0.25,0.006696,0.024,RENT,0.333333,EDUCATION,0.383402,0.318182,0.25,0.413043,1,0
0.016129,0,0,0.001728,0,RENT,0.072464,HOMEIMPROVEMENT,0.58299,0.227273,0.071429,0.517391,0,1
0.024194,1,0,0.002631,0.016,RENT,0.188406,VENTURE,0.082305,0.393939,0,0.306522,0,1
0.040323,1,0.75,0.013295,0.016,MORTGAGE,0.681159,DEBTCONSOLIDATION,0.80727,0.348485,0,0.495652,0,1
0.120968,1,0.25,0.020724,0.08,MORTGAGE,0.130435,DEBTCONSOLIDATION,0.358711,0.045455,0.178571,0.55,1,0
0.104839,0,0,0.015709,0.12,MORTGAGE,0.710145,EDUCATION,0.340878,0.318182,0.25,0.573913,1,0
0.258065,0,0.75,0.115526,0.24,MORTGAGE,0.240406,DEBTCONSOLIDATION,0.386145,0.015152,0.892857,0.63913,1,0
0.16129,1,0.25,0.003637,0.152,RENT,0.072464,VENTURE,0.331276,0.136364,0.535714,0.630435,0,0
0.040323,0,0.25,0.007708,0,RENT,0.167304,HOMEIMPROVEMENT,0.557613,0.151515,0.071429,0.35,0,1
0.024194,0,0.5,0.009855,0.008,RENT,0.565217,MEDICAL,0.358711,0.378788,0.035714,0.571739,0,1
0.040323,1,0.75,0.014947,0.032,MORTGAGE,0.507246,EDUCATION,0.143347,0.242424,0.071429,0.554348,1,0
0.032258,1,0.75,0.008715,0,RENT,0.15942,MEDICAL,0.49177,0.121212,0.071429,0.323913,0,1
0.024194,0,0.25,0.011586,0,RENT,0.202899,EDUCATION,0.552812,0.121212,0.035714,0.286957,1,0
0.024194,0,0.5,0.012222,0.008,MORTGAGE,0.147391,DEBTCONSOLIDATION,0.427984,0.090909,0.071429,0.536957,1,0
0.064516,0,0.5,0.011525,0.048,RENT,0.15942,MEDICAL,0.133059,0.106061,0.107143,0.51087,0,0
0.048387,1,0.5,0.012497,0.032,MORTGAGE,0.263768,HOMEIMPROVEMENT,0.383402,0.151515,0.035714,0.413043,0,0
0.080645,1,0,0.008021,0.056,MORTGAGE,0.130435,DEBTCONSOLIDATION,0.493141,0.121212,0.25,0.434783,0,1
0.080645,0,0,0.005301,0.048,RENT,0.557971,DEBTCONSOLIDATION,0.347051,0.651515,0.285714,0.515217,0,1
0.064516,0,0.5,0.01988,0.04,MORTGAGE,0.274638,VENTURE,0.135802,0.106061,0.214286,0.615217,1,0
0.016129,1,0,0.006829,0,RENT,0.507246,MEDICAL,0.67284,0.484848,0,0.613043,0,1
0.137097,1,0,0.007704,0.128,RENT,0.419275,EDUCATION,0.864198,0.363636,0.464286,0.445652,0,1
0.096774,1,0.25,0.005343,0.056,RENT,0.333333,PERSONAL,0.48011,0.393939,0.214286,0.515217,0,1
0.080645,1,0.5,0.011027,0.072,MORTGAGE,0.565217,MEDICAL,0.340192,0.348485,0.107143,0.193478,1,0
0.040323,0,0,0.012367,0.056,MORTGAGE,0.313043,DEBTCONSOLIDATION,0.339506,0.181818,0,0.61087,1,0
0.056452,1,0.5,0.004843,0.056,OTHER,0.188406,VENTURE,0.176955,0.242424,0.178571,0.567391,0,0
0.032258,1,0.25,0.00404,0.024,OWN,0.275362,HOMEIMPROVEMENT,0.493141,0.409091,0,0.336957,1,0
0.112903,0,0.5,0.011849,0.104,MORTGAGE,0.42029,EDUCATION,0.392318,0.242424,0.142857,0.580435,0,1
0.064516,1,0.5,0.010653,0.056,RENT,0.086957,PERSONAL,0.889575,0.060606,0.214286,0.591304,1,0
0.032258,0,0.25,0.007891,0,RENT,0.553623,MEDICAL,0.730453,0.454545,0.035714,0.630435,0,1
0.072581,1,0.5,0.00677,0.056,MORTGAGE,0.217391,EDUCATION,0.577503,0.212121,0.142857,0.65,0,0
0.032258,0,0.5,0.006188,0.008,MORTGAGE,0.253623,DEBTCONSOLIDATION,0.527435,0.272727,0,0.556522,0,0
0.056452,0,0.25,0.005399,0.032,RENT,0.15942,DEBTCONSOLIDATION,0.334019,0.19697,0.178571,0.604348,0,0
0.112903,1,0,0.011508,0.096,OWN,0.391304,MEDICAL,0.307956,0.227273,0.107143,0.471739,0,0
0.129032,1,0,0.008274,0.112,MORTGAGE,0.333333,PERSONAL,0.383402,0.272727,0.392857,0.515217,1,0
0.016129,1,0.5,0.016849,0,RENT,0.681159,HOMEIMPROVEMENT,0.978738,0.287879,0.071429,0.545652,0,1
0.08871,0,0.75,0.003722,0.08,RENT,0.028986,PERSONAL,0.390261,0.060606,0.107143,0.541304,0,0
0.056452,1,0,0.011025,0.024,RENT,0.565217,VENTURE,0.238683,0.348485,0.107143,0.593478,1,0
0.08871,0,0.25,0.012009,0.08,MORTGAGE,0.507246,EDUCATION,0.366255,0.287879,0.178571,0.621739,0,0
0.032258,1,0.75,0.005658,0.016,MORTGAGE,0.130435,DEBTCONSOLIDATION,0.390261,0.151515,0,0.532609,0,0
0.032258,1,0,0.011558,0,OWN,0.263768,MEDICAL,0.241427,0.166667,0.035714,0.408696,1,0
0.08871,1,0.5,0.011736,0.072,MORTGAGE,0.117188,DEBTCONSOLIDATION,0.813443,0.075758,0.214286,0.576087,0,1
0.096774,0,0.75,0.017054,0.088,OWN,0.136232,PERSONAL,0.633059,0.060606,0.25,0.745652,1,0
0.08871,0,0.75,0.009043,0.048,MORTGAGE,0.133333,DEBTCONSOLIDATION,0.365569,0.106061,0.214286,0.384783,1,0
0.120968,1,0.25,0.020752,0.104,MORTGAGE,0.188406,HOMEIMPROVEMENT,0.587106,0.060606,0.107143,0.343478,1,0
0.064516,1,0,0.009036,0.048,MORTGAGE,0.15942,PERSONAL,0.383402,0.121212,0.107143,0.6,0,0
0.048387,0,0,0.010479,0.032,MORTGAGE,0.165217,DEBTCONSOLIDATION,0.724966,0.106061,0.035714,0.580435,0,1
0.080645,0,0.25,0.003352,0.08,RENT,0.253623,MEDICAL,0.364198,0.439394,0.107143,0.378261,0,1
0.120968,0,0.5,0.057398,0.088,MORTGAGE,1,VENTURE,0.827846,0.121212,0.178571,0.621739,1,0
0.072581,1,0.5,0.012884,0.04,RENT,0.275362,EDUCATION,0.450617,0.151515,0.142857,0.693478,0,0
0.032258,0,0.75,0.001238,0.016,RENT,0.056493,VENTURE,0.567215,0.212121,0.035714,0.565217,0,1
0.032258,0,0.25,0.004062,0.024,RENT,0.15942,EDUCATION,0.42524,0.242424,0,0.66087,0,0
0.016129,0,0.25,0.007844,0,OWN,0.050725,VENTURE,0.356653,0.045455,0.035714,0.454348,1,0
